visibility_level,LAT,LONG,Type,Quality,Valid,name_code
1,26.15402,74.438378,Charity,3,True,FNMT
3,25.540706,73.039932,Trust,2,False,ZTXS
1,11.950767,83.659615,NGO,2,True,LTCC
4,12.900656,79.389952,Charity,5,True,POYF
2,16.832315,83.533887,Charity,5,True,MABS
4,23.260038,77.256902,Charity,4,True,IUUP
5,12.864592,79.614771,Charity,5,True,KXJT
1,15.243436,71.184703,Charity,1,True,YHZE
3,10.13939,83.864186,Charity,4,True,DNRD
4,16.311892,72.303804,Trust,3,False,CNVP
5,28.586643,70.781018,Trust,1,True,UGTY
5,14.715696,73.465202,Charity,2,True,SCQQ
5,30.000681,78.302832,Trust,3,True,BNYB
2,17.47444,83.255371,Charity,1,True,BPIQ
3,29.926494,76.605708,Charity,2,True,YTXT
3,12.223077,88.644183,Charity,5,True,RJUT
5,21.564329,76.826847,NGO,4,True,RANV
2,11.808091,80.710604,Charity,5,True,XFOT
3,16.809748,71.352445,NGO,5,True,KPJZ
3,21.863993,81.917332,Charity,3,True,NSLJ
2,30.763533,90.14327,Charity,3,True,MSQU
5,19.439429,88.323597,Trust,4,True,AUBM
2,10.62891,70.785322,Trust,3,True,KJGH
3,25.73664,78.592328,Charity,5,False,RWSN
1,16.117909,71.323703,Charity,5,True,DJME
1,19.835469,82.519959,Trust,1,True,CLVY
2,16.309699,77.007244,NGO,1,True,XTKK
1,10.901514,79.270069,Charity,3,False,ZYCP
4,26.942118,73.896149,Charity,4,True,XGFL
2,15.1084,75.672427,Charity,2,True,AXTG
2,10.41855,93.313959,Trust,4,True,RLKF
1,30.21545,82.357963,NGO,4,True,MZLI
4,32.314675,86.23578,Trust,2,True,UNLU
3,19.88007,80.831675,NGO,4,True,MMOM
2,24.578405,84.694569,Charity,3,False,FHKH
5,12.131184,88.429624,Trust,4,True,SRDE
3,31.010999,72.996444,Charity,2,False,TQNU
1,22.97686,91.453266,Charity,3,True,KEXM
2,24.357905,88.174,Charity,5,True,CPVD
1,31.847564,78.782855,NGO,2,True,RREH
1,11.249301,70.106105,Trust,3,True,YKWF
3,13.367472,93.698121,NGO,1,True,CHSQ
2,24.531466,87.952448,Charity,4,True,POMD
4,23.479214,90.453084,Charity,2,False,OIWX
2,11.362782,82.265017,Charity,3,True,ZFKE
4,18.236601,73.599337,Trust,5,True,HXGN
2,24.701225,73.371949,NGO,4,True,UZNE
3,17.071708,76.71343,NGO,1,True,GXQK
4,14.898502,88.267837,NGO,3,True,IRLE
2,27.249373,87.620647,Trust,3,False,NYRH
5,29.165592,74.209526,NGO,3,True,TSAX
4,27.216716,77.331567,Charity,3,True,SDNK
2,15.830492,88.766503,Charity,3,True,CFTH
1,18.424632,78.816513,NGO,5,True,GWXW
5,33.335945,73.810087,NGO,1,False,GRND
5,27.298543,76.470002,NGO,1,True,CIDD
2,16.836092,74.346379,Trust,2,True,DQJC
5,17.60014,83.900833,NGO,2,True,KREU
5,13.280925,85.517851,NGO,5,True,HXVQ
4,30.098016,78.481281,Trust,3,False,RRIU
4,33.275626,92.192079,Charity,3,False,NZUM
2,12.441052,87.349268,Trust,1,True,BHBK
1,26.276955,92.885977,NGO,3,True,NZJT
4,12.559078,75.355578,Trust,1,True,HFQB
3,18.177115,78.407752,Charity,2,True,AYEC
3,15.755304,87.340141,Trust,2,True,QDDO
3,15.034925,80.993854,Charity,3,True,RMZU
2,28.180637,78.042422,Charity,1,True,ZRSV
3,29.564423,75.16296,NGO,3,True,XRKX
4,28.633143,83.367724,Charity,3,True,TSHA
3,29.133859,85.776076,Trust,5,True,KZFW
3,27.996676,77.698188,Trust,2,True,HWEK
3,31.993668,87.592275,NGO,2,True,YGCZ
2,29.428899,80.008955,NGO,5,True,QTRG
5,32.723595,78.889096,NGO,5,True,GIHW
2,29.836228,74.661632,Trust,2,False,HPLN
2,12.048161,75.981109,Charity,1,True,HLVU
2,12.73864,85.098118,NGO,1,True,PACI
1,23.492024,77.065417,Trust,4,True,KDII
5,30.837358,93.315447,NGO,2,False,HSON
4,24.658865,80.241269,NGO,5,True,ZDBD
4,24.276486,73.451577,NGO,3,True,LXNY
4,16.485192,77.102796,Charity,5,True,OPDL
4,19.291693,92.494961,NGO,5,True,YTKJ
3,33.475965,89.29035,Charity,1,False,DUFS
4,10.571663,91.23124,Trust,5,True,JFVV
4,27.772724,87.833963,Trust,4,True,KILH
5,25.292237,70.753063,Trust,4,True,WPUF
2,25.22558,78.852876,NGO,1,False,QITL
2,12.922379,70.186859,Trust,4,False,XSNT
1,27.704133,70.760135,NGO,2,True,AQFA
5,11.759408,87.230948,NGO,1,True,EDNT
1,10.047017,76.705028,Trust,1,True,QKRR
4,29.31467,82.824546,NGO,5,True,WYHX
1,19.877546,81.556384,Charity,1,True,MTWL
2,14.384163,83.426265,NGO,4,True,LHLN
2,16.736202,78.989081,Trust,2,True,MFZG
1,14.146337,84.082553,Trust,5,False,GGVB
1,24.504349,74.18766,Trust,1,True,NSYM
4,14.215265,72.788611,Trust,3,True,KWMG
2,24.648415,88.861484,NGO,1,True,GTDF
2,33.341744,71.848489,Charity,3,True,BLCU
4,27.362566,71.68892,Trust,1,True,MPVQ
1,11.065047,92.602659,Trust,5,True,XIZL
3,28.077834,83.49229,Charity,2,True,ECRV
5,32.015874,76.49675,Trust,4,True,DOUR
4,31.487994,82.596254,NGO,2,False,ZPAE
5,28.448021,79.997563,NGO,2,False,NUMK
5,31.249838,89.885882,NGO,5,True,TESG
4,32.703393,86.817372,Trust,3,True,DHBL
5,24.79205,91.281043,Charity,5,True,FROG
4,13.25314,91.675665,Trust,1,True,XBFU
5,19.245993,70.458632,NGO,1,False,RHSP
4,26.974433,80.33398,Trust,3,False,NQYS
4,29.39634,93.408962,Trust,4,True,ODZZ
4,28.673191,76.342591,Charity,3,False,HZHO
5,30.335812,84.70071,Charity,3,True,IZNX
4,17.776912,83.44619,Trust,3,False,INFD
2,32.360718,93.969506,Trust,4,True,JDYP
4,27.076232,87.110804,Charity,2,True,MMNK
5,28.279189,80.302396,NGO,4,True,IREV
4,19.609683,72.139283,Trust,4,True,WMUY
3,25.210977,87.414643,Trust,4,True,ZPRK
1,28.271858,89.428867,Charity,3,True,BBBZ
2,17.591699,87.821093,Trust,4,True,KJNM
5,31.84764,93.394033,Charity,1,True,PGZU
4,10.282557,85.450804,Trust,4,True,AOYB
3,10.360081,73.675059,Charity,3,True,HVHH
2,33.626164,81.433396,NGO,2,False,GEVF
4,12.470224,78.183362,NGO,3,True,TNJK
4,27.895771,91.231872,NGO,5,True,LZKH
5,22.525137,78.467085,NGO,5,True,EWFX
5,33.515317,80.289713,Trust,3,True,VBAO
4,27.194283,77.24182,Trust,2,True,WTRS
5,24.983829,73.447915,Charity,5,True,YYDK
1,29.525104,75.489877,Trust,3,True,EYPQ
2,26.678867,82.712609,NGO,4,False,UIQB
4,30.981392,76.417144,Trust,5,True,ZLMF
1,29.819425,77.494819,Charity,5,True,VEII
3,17.341076,79.622979,Trust,2,True,QWDI
3,18.292259,76.874479,Trust,4,True,YBRS
2,13.737,71.544089,NGO,4,True,QMCO
4,31.011596,90.306061,Charity,2,True,LAVV
5,12.038739,70.60928,Charity,2,False,HTBU
2,18.905822,79.168367,NGO,1,False,EDVI
2,11.470068,80.247859,Charity,5,True,YQBJ
2,14.948983,70.539355,NGO,4,True,UCLB
3,33.786435,77.166832,NGO,4,False,XYZI
2,20.818516,89.221085,Charity,3,True,QAPK
1,28.648916,71.224892,NGO,3,True,QHDZ
2,12.952446,74.689617,NGO,4,True,PQKU
3,20.693692,74.060242,Charity,2,True,FXTS
5,18.831017,76.506649,Trust,1,False,NUFF
2,24.050547,87.625524,Trust,3,False,GJUC
2,29.50913,90.997849,Charity,1,True,ESPI
2,19.85695,78.059201,Trust,3,True,RGLX
2,19.616354,73.73679,Trust,3,True,DCJM
4,23.559625,88.231256,Trust,4,True,BWEA
4,25.106349,73.677617,Trust,4,True,SQUE
5,30.484612,74.142377,Charity,3,True,UXTM
1,11.867522,85.666394,Charity,1,True,AJJO
1,16.241222,76.113829,Charity,3,True,ZYQK
3,15.567779,78.35989,Charity,2,True,SXOP
3,20.832747,78.86101,NGO,5,True,SSSD
5,25.072949,87.099351,Charity,4,True,NTWV
4,30.023602,70.987824,NGO,4,True,THFZ
1,23.942735,75.237389,Trust,1,True,PRDF
1,18.56048,76.066264,Trust,4,True,BMAX
2,25.243338,80.681299,Charity,1,True,YGIP
5,30.496582,85.01694,NGO,2,True,WEBO
3,27.519236,88.410157,Charity,5,True,ZNKH
5,16.969625,74.607828,Trust,2,True,RMEE
3,13.176736,84.092682,Trust,5,True,VDHE
5,11.906791,81.911663,Trust,4,True,YVFI
3,29.917018,73.126215,Trust,1,True,MCYM
4,12.328846,76.889974,Trust,5,True,VIDG
2,20.041143,71.384138,Charity,3,False,JDCT
4,32.873671,80.557964,NGO,1,True,DCKI
3,33.366797,86.210305,Charity,2,True,YSDA
2,15.531806,73.169219,Charity,1,False,WFLD
2,20.384305,89.052774,Charity,1,True,QTPZ
2,26.917754,70.273581,NGO,1,True,WEOP
5,13.224523,88.028252,Charity,4,True,JDND
1,11.561559,78.222155,Trust,1,True,LXCM
1,26.756109,77.861288,NGO,2,False,XWQF
2,23.174284,86.298839,NGO,5,True,HNEI
4,15.236702,84.217614,NGO,5,True,FQTC
3,16.041739,83.657092,NGO,4,True,JNQO
4,10.472862,79.498421,Trust,4,True,VKEK
2,24.488417,86.374877,NGO,2,True,WNSP
1,11.046452,91.804269,Trust,1,True,YXOK
2,13.762437,73.899748,Charity,5,False,SKHP
1,17.397285,90.853705,NGO,4,True,KQMX
2,15.608268,91.6853,Charity,4,True,YCQC
2,31.448037,81.837812,NGO,5,True,CWGI
3,30.355623,73.460534,Charity,5,True,XBHA
2,32.025676,77.01321,Charity,5,True,HXVE
5,31.738184,83.74673,Charity,2,True,IPKG
2,12.165452,86.536111,Trust,1,False,EZCZ
5,17.256803,75.031462,Charity,3,False,VLXP
5,20.616687,71.723563,Charity,5,True,YERR
2,27.927022,78.609937,Trust,3,True,NMSP
2,19.690808,76.205273,NGO,4,True,LSLO
4,30.390238,73.741845,Trust,5,True,YZZO
2,27.762634,86.73806,Trust,2,True,HZIT
2,14.248211,89.88728,Charity,4,True,OOVL
5,17.158996,83.954205,Trust,5,True,YXQB
5,13.09499,78.022164,Charity,5,False,NQYM
1,29.752287,90.719835,Charity,2,True,TAJU
1,30.521462,82.543716,Trust,5,True,XXWH
1,30.540812,72.803559,NGO,3,True,TNAZ
3,20.919587,77.869177,NGO,1,True,VFII
4,31.829453,79.47949,Trust,2,True,BJJP
4,30.841595,91.370629,Trust,4,True,CAVH
4,27.349972,91.315904,Trust,5,False,WQIL
1,28.934203,79.751006,Charity,3,True,GUHO
5,16.71364,77.584605,Charity,3,True,TLRD
3,28.359603,91.488357,Trust,5,False,IMSO
3,22.723457,81.191655,NGO,3,True,HWXF
4,29.432282,82.623975,Trust,3,True,EONH
2,14.387896,70.193444,Trust,2,True,ZUXA
4,24.114417,85.625283,Trust,1,True,HALF
5,22.66575,89.51973,Trust,4,True,IHJZ
5,22.159135,70.696945,NGO,4,True,FSYJ
1,26.95815,93.584864,Trust,5,False,WFDT
1,33.605769,85.742145,Trust,1,True,LFSS
3,32.957766,92.811921,NGO,5,True,SFAB
2,26.0252,71.874153,NGO,1,True,GMKW
2,17.52708,77.120351,Trust,3,True,LNBF
4,31.743473,77.544549,Charity,3,False,ZCQP
2,20.220144,93.028303,Charity,1,True,DDAA
2,18.00686,71.607866,NGO,3,False,SGZV
4,31.302635,73.195292,Charity,3,True,VJGU
4,17.690355,90.052472,Charity,4,True,PBHF
3,31.667866,74.962888,Charity,3,True,VAEN
3,33.63068,86.519041,Trust,3,False,JDLD
3,28.399635,87.004016,NGO,3,True,CPRN
4,16.618869,79.413317,Trust,3,True,TMVP
5,21.401556,93.217767,Charity,1,True,PDEY
3,31.703038,76.771714,Charity,2,True,QEZZ
1,27.989147,74.993768,Trust,1,True,TCMF
5,19.928847,89.9044,Charity,1,True,EGCD
5,18.723479,77.535314,NGO,1,True,FMEO
3,27.105435,90.661973,NGO,1,True,ZARF
4,10.419009,90.855405,Trust,5,True,TDEK
2,21.472727,79.036471,NGO,1,True,KXIE
4,10.843737,79.945012,Charity,1,True,BKEE
3,18.753093,90.928169,Charity,3,False,JZXA
4,32.746462,86.637751,NGO,4,True,PQAA
3,16.643151,71.26113,NGO,5,True,ARDM
1,27.75014,77.784344,Trust,1,True,CIPE
1,18.517135,79.698147,Trust,3,True,WWCW
3,14.249042,80.158441,Trust,4,True,HSRA
1,16.938278,80.165298,Trust,2,True,TYPG
2,31.997974,89.691751,Trust,2,False,MOJD
5,20.450881,86.829795,Charity,3,False,EVMT
4,11.486242,75.221695,Charity,3,True,QXBE
4,18.485765,85.414298,Charity,3,True,PHHD
3,26.235022,82.794052,Trust,4,True,DHIS
3,25.013314,93.736846,Trust,5,False,AWPX
1,16.957536,84.695181,Trust,2,True,ENLC
3,11.313514,86.777796,Trust,3,True,IYDD
3,23.933364,80.524651,NGO,3,True,EBAH
5,12.397971,86.846707,Charity,3,False,ZIWM
3,25.622456,71.749661,Trust,4,True,HSYB
5,32.580889,79.604434,Trust,4,True,WHOF
1,26.033687,73.89168,Trust,2,False,DIGA
5,29.594024,88.47538,Charity,2,True,BDCO
5,32.63446,70.29426,NGO,5,True,CKRX
1,30.628694,86.583748,NGO,1,True,NIIC
5,17.111211,80.398855,Trust,4,True,EKQW
1,30.017743,89.159077,NGO,3,True,BPIA
1,12.826802,90.31553,NGO,3,True,WQWX
1,12.199095,79.980274,NGO,5,False,UXKZ
1,31.227442,70.262125,NGO,4,True,HZTM
1,11.811146,81.346722,Charity,1,True,QJGG
1,16.750651,79.849708,Trust,2,False,JLQO
2,14.210475,90.268266,Charity,1,False,WYLH
4,31.54933,93.530011,Trust,3,False,JLEC
4,18.784068,87.045131,Charity,5,True,TINQ
1,29.232202,70.361832,Trust,2,True,QOUA
1,11.192134,85.661583,NGO,3,False,NJOS
1,15.573317,85.378784,NGO,3,True,GUCL
4,14.2184,83.668546,Charity,5,True,UGYZ
3,20.834632,77.636093,Trust,1,True,OPPT
2,17.73782,75.489186,Trust,5,True,ZWZR
2,12.023362,86.714353,Trust,1,False,DACV
5,21.257652,90.77051,Charity,2,True,FCPG
4,11.011751,87.206538,Trust,2,False,MIWZ
1,24.356675,86.254738,Trust,2,True,WZVP
5,15.005849,81.767779,NGO,3,False,MQGO
1,22.767262,80.57294,Trust,1,True,JKQJ
3,23.321242,80.114165,NGO,4,True,VQNW
5,33.981172,87.126631,Charity,3,True,KRYY
2,14.981431,87.788923,Charity,1,False,AODK
4,27.578553,70.559348,NGO,4,True,CGQN
2,22.961389,79.468089,Trust,1,False,XKIW
2,13.996499,72.909228,Trust,5,False,PNLB
5,13.903209,82.996697,Trust,2,True,QNDY
4,21.219037,74.607318,NGO,3,True,EOMN
1,31.020149,73.776471,Trust,3,True,DRBB
5,26.085017,71.137633,Charity,3,True,NLQX
3,18.167284,76.019156,NGO,1,True,AZXI
1,14.933248,80.360788,Charity,4,False,SUAJ
5,27.984919,90.345994,Trust,5,True,HPXV
5,16.50738,70.189984,Trust,5,False,FMMX
4,33.529791,73.100601,Trust,4,False,FCOE
5,32.532901,77.440679,Charity,3,False,ZHFH
4,30.816713,82.39746,Charity,3,False,AGOZ
5,30.904322,91.619712,NGO,2,True,LYJA
2,11.759151,73.78256,NGO,1,False,XMEM
5,27.398232,85.691885,NGO,3,True,PHMO
5,21.004197,91.269463,Trust,1,True,KJGH
5,17.531502,71.137375,Trust,4,True,VXDH
2,30.003617,93.329664,NGO,1,False,UCYD
1,25.848645,82.579022,Charity,3,True,YHCC
2,33.410841,82.491854,NGO,5,False,TLLX
5,12.535782,70.448012,NGO,3,True,DVTY
4,15.955226,70.586355,Charity,5,True,EQTK
3,23.651009,76.633339,Trust,3,True,XSEP
1,10.03496,75.740486,Charity,4,True,AGPP
4,12.639492,83.890742,NGO,5,True,WDST
4,18.355863,79.08031,Charity,2,True,NHHS
2,13.05535,75.480508,Trust,1,True,STUS
1,15.414548,76.282339,Charity,5,True,OHRG
4,19.057235,72.354025,NGO,1,True,VPXU
3,26.053444,85.63512,NGO,4,True,BAOX
1,26.513844,79.291256,Charity,5,True,HQEJ
2,13.770558,79.229127,Trust,3,True,FEWG
5,14.995124,90.696238,Trust,2,True,LSVL
2,27.345112,92.585943,Charity,2,True,FKAI
3,10.574703,75.762846,NGO,5,True,ATSE
3,23.499667,78.020944,Charity,4,False,VEKL
1,14.040478,79.065095,Trust,3,True,BVZT
3,16.553986,77.273879,Charity,2,True,AKFJ
3,14.596017,77.611533,Trust,1,True,VENQ
5,10.017949,82.433352,Charity,3,True,AJVD
4,19.1517,74.570303,NGO,2,True,ASKP
5,16.907485,87.415375,Trust,4,True,XIWL
4,19.552888,89.780755,NGO,3,True,GAUN
3,28.62921,87.853691,NGO,4,True,NWEL
1,30.755859,89.231384,NGO,4,False,JUZZ
1,21.931065,90.472129,NGO,5,True,QBGR
4,15.801957,71.839029,Trust,4,True,ULOG
5,18.906443,78.220638,Charity,5,True,KBUS
2,17.486206,76.258309,NGO,4,True,RATB
4,28.11256,76.612986,Trust,5,True,VWVN
5,10.868474,90.192395,Charity,1,True,TMDL
3,28.903759,91.760149,Charity,3,True,SUXF
1,21.247853,88.606766,NGO,5,False,DKKG
5,23.12319,89.51406,Charity,3,True,SJVH
2,32.151435,90.766509,Charity,5,True,PFJU
3,12.910271,81.371134,Trust,2,False,BBFJ
2,13.041672,84.154348,Charity,4,True,ODMG
4,16.309418,89.164887,NGO,1,True,PKYG
2,29.722064,80.470856,Trust,1,True,SNWG
2,17.203122,70.556702,NGO,3,True,NHPO
5,28.765598,76.540993,Trust,5,True,WJWY
4,13.433282,92.144923,NGO,1,True,QRET
4,29.105709,82.038483,Trust,3,False,ENYE
4,29.549178,87.235429,Charity,2,True,OKLX
2,12.925401,79.164012,Trust,3,False,HWAG
3,27.979651,91.190468,Charity,1,True,LKYB
4,23.744629,85.930603,NGO,5,True,HBKS
3,29.206188,86.012878,NGO,3,True,FVVV
3,18.064779,80.593411,Charity,2,True,GNXJ
3,11.024607,80.776562,Trust,1,True,BZIJ
3,24.344105,76.271195,Charity,1,True,BQRT
2,23.874234,73.027217,Trust,3,True,HJWE
2,24.234257,91.180488,Charity,3,True,QAMI
3,30.977527,83.264407,NGO,1,True,MADH
3,27.416189,93.380266,Trust,2,True,ZPTX
1,19.830237,83.632974,Trust,2,True,OUTR
4,29.516409,77.632526,Trust,1,False,OYCW
4,25.882086,83.896787,Charity,2,True,PROY
4,30.246503,91.859762,Trust,5,False,OYMM
4,32.421015,93.594377,Charity,4,True,AKVI
5,12.128344,90.728664,Charity,4,True,YKLV
2,32.864609,82.475475,Charity,4,False,AFZJ
2,32.028983,71.419418,NGO,4,True,XGMQ
2,10.770635,92.02922,Charity,3,True,DEKE
2,27.645741,76.8905,Trust,4,True,ATFR
2,12.025963,87.974161,NGO,2,True,EPET
3,33.103631,70.006057,Charity,3,True,MJZI
4,24.842851,72.296125,Charity,4,True,QXUM
2,32.502709,74.168951,NGO,2,False,RAIU
5,33.184314,85.843288,NGO,4,True,PPHI
1,25.812963,80.973192,Charity,3,False,MBXO
3,27.560817,77.594307,NGO,3,True,IUGP
1,17.311377,86.136821,Trust,2,True,HWHR
3,17.912165,93.553562,NGO,4,True,ZENX
3,21.030318,92.826609,NGO,1,True,IVKL
1,20.115904,84.927046,Trust,1,True,OFXZ
3,21.171537,87.31907,Trust,3,True,BIDT
2,15.915633,76.159433,Trust,3,True,FELH
3,26.901078,92.044471,NGO,2,True,DXNY
5,33.580231,83.336213,Trust,5,True,ANVF
4,23.921039,74.050598,Trust,4,True,RLEQ
3,19.711011,89.589724,NGO,5,True,ZTTZ
3,12.118769,73.600253,Trust,5,False,STQF
1,11.52954,70.517174,Trust,2,True,XQMD
1,11.004288,79.610613,Trust,5,True,KKET
5,30.67478,82.963265,Trust,5,True,KGBO
5,10.721178,88.532271,Charity,5,True,THXN
5,16.405548,91.514293,Trust,2,True,HZCK
5,31.842586,73.045815,Trust,3,True,IZMJ
4,16.221811,93.640541,NGO,5,True,HDQU
1,13.540099,80.547578,Trust,3,True,FDFL
2,32.538969,73.342201,Charity,3,False,JFMR
4,20.03222,72.673049,Trust,4,True,SIHQ
4,26.715199,78.368176,Trust,3,True,ZOEK
2,15.052208,88.204546,Charity,5,True,REBB
2,12.348838,87.133198,Charity,5,True,FUIX
2,15.603999,90.507804,Trust,4,True,MUUP
2,12.657792,90.438856,Charity,5,True,JKJP
5,18.145587,71.621573,Trust,2,True,ORTM
1,16.811756,85.599688,NGO,5,True,TAGF
2,16.894496,87.987583,Charity,4,True,JWAP
5,11.598778,88.739964,NGO,1,True,NTQV
1,11.002573,88.76213,NGO,1,True,RSJC
4,11.14051,78.115756,Trust,5,True,KHKB
4,29.496351,89.345743,Trust,2,False,NAON
1,22.582658,75.337307,NGO,1,True,LDHM
2,16.5592,83.981501,Trust,3,True,ZXPN
2,23.512449,88.487516,NGO,1,True,PGNY
3,30.550656,80.578287,NGO,4,False,EWYL
5,19.251611,81.039223,NGO,4,True,KMWN
3,14.590419,89.284748,Trust,2,True,AWFO
1,32.402896,78.602162,NGO,1,True,QTAS
2,16.568477,87.685384,Trust,3,True,DEYU
5,11.04746,92.834042,NGO,2,True,UIVK
5,16.161927,92.646389,Trust,3,True,JHUL
4,19.334186,85.642433,Trust,1,True,QUHH
5,23.932351,93.252008,NGO,5,True,HZNO
5,19.543412,73.593412,Charity,1,True,FFID
2,29.22607,88.591235,NGO,1,True,RSTC
2,19.414019,78.782206,Trust,5,True,BZNX
3,28.583694,77.641476,Trust,4,True,WUDZ
2,18.394034,90.829082,Trust,1,True,PQIK
1,27.773554,83.595422,Charity,3,True,DSLQ
5,21.043935,80.397703,Trust,2,True,AKIR
3,17.923922,82.969413,Trust,4,True,KDCD
1,19.169717,80.71136,Trust,3,False,ZTDL
3,27.602676,90.61557,NGO,4,True,VLHH
1,28.439766,70.4387,Charity,2,False,MPMO
5,23.05267,74.466589,NGO,2,False,BKPZ
4,31.966863,78.620619,NGO,2,True,AFCX
2,27.561799,74.140167,Charity,3,True,VBHJ
2,33.133567,77.455188,Charity,4,True,CSXU
3,33.246285,93.707354,NGO,5,True,GULY
5,29.158213,79.911112,NGO,5,True,BOPC
1,29.249274,73.583558,NGO,2,True,AWZZ
2,12.462151,72.144577,Trust,2,True,SSXW
4,13.143712,74.85555,Trust,4,True,RQSQ
3,32.203733,92.84125,Charity,2,True,HJYT
3,22.72713,88.019625,NGO,2,True,XXZE
3,30.087437,72.689996,Trust,5,True,FTEH
5,21.715772,73.312362,NGO,1,True,EFJG
3,14.750705,84.88201,Trust,5,True,VOKI
5,27.306785,77.595711,Charity,1,True,DQYY
3,25.783334,90.876728,NGO,5,True,WOUW
2,21.940798,92.629189,Charity,3,True,ZNCJ
1,14.201255,83.211731,NGO,2,True,PKWW
5,17.246491,86.718199,Trust,4,True,HNAH
5,33.973914,90.302077,NGO,5,True,BFLK
3,19.17951,79.715707,Trust,5,True,WWWU
5,25.862372,92.018315,Trust,4,True,THIE
3,21.266337,80.24378,NGO,1,True,WDAH
1,29.085165,93.276355,Trust,5,True,XUEL
3,16.380255,71.198583,Charity,1,True,TDKM
1,13.918067,89.051574,Charity,1,False,ZZAO
5,21.066598,90.223326,NGO,2,True,JWSJ
4,26.46538,91.804029,NGO,2,True,CEKX
3,24.251952,89.26337,Trust,4,True,DHHC
3,28.977175,90.123551,Charity,1,True,FIEY
3,19.81558,83.428747,Charity,3,True,VGQU
5,25.583469,89.122773,NGO,2,True,JPFZ
4,28.543872,84.914547,NGO,2,True,OQDW
1,21.388644,88.134117,Trust,1,True,YROV
3,19.800232,76.508246,Trust,3,False,QOOV
3,26.985817,70.007987,NGO,3,True,MEGX
3,24.462618,83.453332,Trust,4,True,WCCW
1,26.719454,82.569228,NGO,3,True,ALQO
5,24.355555,89.096037,NGO,1,True,WXIV
1,19.084681,72.046205,NGO,4,True,RSDD
5,23.262405,88.156485,NGO,1,True,GPFS
5,32.79277,75.234311,Trust,2,False,MPKT
4,31.767831,77.305408,Charity,1,True,SCHI
2,14.314595,89.977901,NGO,3,True,MHNH
1,20.46661,74.113951,Charity,2,True,NOYH
5,10.559009,87.571179,Trust,2,True,UOEE
3,28.931496,81.255229,NGO,1,True,QFCC
1,16.386073,91.205245,NGO,2,True,NXYX
4,19.339209,73.066142,Trust,1,True,DKML
5,13.014743,84.437501,Charity,1,True,VFCY
1,23.564633,83.40155,NGO,2,True,ICEJ
3,19.096589,89.427676,Charity,5,True,UQYQ
4,26.880923,77.484409,Trust,1,True,JDSK
2,26.431306,83.245954,NGO,2,False,AQWR
1,16.951823,91.108351,Charity,1,True,TSRY
1,29.223135,71.723346,NGO,2,True,QJDU
3,14.130979,89.570813,Charity,2,False,TBGH
2,22.049208,79.620742,Trust,2,True,MYWK
3,31.189088,72.561328,NGO,5,True,DKKU
5,10.908734,81.344182,NGO,5,True,AING
2,16.467496,74.714633,Trust,4,True,SUZO
5,17.320853,73.486718,Charity,2,True,MGWL
4,25.039583,92.78219,NGO,2,True,MSEC
2,26.779274,85.718547,Charity,4,True,LRMD
2,20.99896,83.099936,NGO,5,True,QEYR
4,25.951275,81.029397,Charity,1,True,VTEI
1,24.950142,82.973285,Charity,3,True,YJRB
5,23.115915,78.497396,Charity,2,False,WCLG
3,17.485837,80.070603,NGO,5,True,PZND
3,24.305947,74.701522,Charity,2,True,LYEV
4,19.660059,75.030234,Charity,2,True,VLZS
1,13.759323,77.395014,NGO,2,True,XVSN
5,26.552496,93.502725,Charity,3,True,DITB
4,15.537083,89.333823,Charity,3,True,BJWU
1,25.989528,93.753447,NGO,1,True,TDJI
4,32.496573,83.409508,Charity,4,False,ASSP
4,33.338004,76.401683,NGO,3,True,EWOB
4,17.897424,83.010095,NGO,2,False,DODS
3,30.781719,72.951154,Trust,3,True,VGVM
4,22.777429,81.294737,Charity,2,True,DQXP
2,27.420259,85.156034,Charity,4,True,FCKH
3,12.030851,78.714153,Charity,4,True,NCLS
5,15.179481,87.567172,Trust,5,True,VMUA
2,12.974073,78.893539,Charity,5,True,EQLU
2,22.122929,92.288737,Trust,2,False,INME
1,16.970986,74.209852,Trust,4,True,FKYY
2,24.032258,92.699325,Trust,3,False,TZDE
5,11.695906,90.615309,NGO,5,False,TSJI
1,11.823185,81.31044,NGO,4,True,DZBI
2,10.637451,73.878783,Charity,4,True,TRWM
3,16.215523,86.092486,Trust,3,True,RPQZ
1,14.720519,77.991638,Charity,5,True,YWIF
4,33.288765,90.677745,Trust,1,True,XFJR
1,14.507278,71.429503,Trust,2,True,VAKW
1,22.129248,87.639879,Charity,5,False,BLSS
3,11.016012,70.430022,NGO,3,True,HMTL
5,19.274879,81.720693,NGO,4,True,WHKU
1,16.840449,74.575108,NGO,5,True,NHDQ
3,30.282529,92.892462,Trust,3,True,CHZN
3,17.06573,84.060924,NGO,1,True,STTD
5,31.247379,72.504559,Charity,2,True,TAWI
5,21.635287,75.295156,NGO,4,True,SDLJ
3,28.054815,74.356778,NGO,2,False,JDQJ
1,20.429951,85.349682,Charity,4,True,WHHF
4,12.346222,75.730607,NGO,4,True,NGPC
5,14.665976,82.064311,Charity,5,True,MFVK
2,11.057928,71.223405,Trust,4,True,PZMR
2,10.312438,76.353845,NGO,3,True,HYDH
3,27.761932,81.198109,Trust,5,True,OXRS
4,33.363539,70.461456,Trust,2,True,JAQC
5,27.929723,86.692258,NGO,5,True,YNDG
4,12.857484,74.815926,Charity,2,False,HPHW
