visibility_level,LAT,LONG,Type,Quality,Valid,name_code,NOT_WATER
2,13.334709,93.209225,NGO,2,False,KUWA,False
1,26.717401,81.129511,Trust,3,True,PRQY,True
5,19.281627,84.877423,Trust,3,True,BIOB,True
3,12.348605,79.007339,Charity,5,True,IREN,True
2,21.324344,93.976163,NGO,4,True,DJES,True
1,28.339628,75.38576,NGO,1,False,FGLC,True
2,11.698027,79.420347,Charity,1,True,HHFQ,True
1,14.022175,85.165772,Charity,4,True,QSBN,False
1,19.110554,76.656666,Charity,4,True,JAGJ,True
2,26.219539,91.314863,NGO,5,True,KHWE,True
5,14.995174,75.327507,NGO,5,True,BJUJ,True
3,24.439114,83.333443,NGO,5,True,CLIS,True
2,11.187399,92.56065,Trust,5,False,LGMV,False
1,20.722056,70.150824,NGO,1,True,QYMF,False
5,23.313371,89.424253,NGO,3,False,KEKE,True
5,12.899591,76.547352,Charity,1,False,FIZN,True
3,15.709268,76.317214,NGO,2,True,OYYV,True
4,17.669828,79.88874,Trust,3,False,AZMB,True
4,21.91556,72.281114,NGO,3,False,ZWYH,False
2,24.849592,80.499683,NGO,4,True,KSUE,True
4,11.320405,74.546477,Charity,1,True,XBMN,False
5,30.181997,84.958554,Charity,4,True,XLKX,True
4,22.958919,91.084425,Trust,5,True,DWGG,True
5,21.794357,83.768229,Trust,1,False,ZGVC,True
5,13.190906,83.292323,NGO,1,True,GCBR,False
4,16.332342,74.437067,Trust,1,True,RPIK,True
4,12.884945,85.427065,NGO,3,True,XSNG,False
1,32.284021,82.000936,NGO,3,True,JSUW,True
5,20.164416,71.311888,NGO,1,True,VNCE,False
4,15.010337,76.552832,Trust,2,True,WTDD,True
4,32.821593,88.481558,Trust,4,True,PFQL,True
5,11.492648,93.768283,NGO,5,True,AVRT,False
3,14.250729,81.387266,Charity,2,False,BQXX,False
1,32.524637,84.171974,Trust,1,True,UECG,True
5,14.706038,76.463883,Charity,4,True,IWDY,True
5,16.789832,82.546017,Charity,5,True,DRBA,False
3,26.666236,79.778525,NGO,3,True,SQWO,True
2,29.389857,92.585247,Charity,2,True,JDFT,True
2,33.789607,76.964232,NGO,5,True,JGLM,True
1,27.578098,77.172804,NGO,2,True,PIBO,True
2,33.240263,78.08784,Trust,3,True,XTFH,True
5,23.83015,76.82155,Charity,4,True,PDAB,True
1,26.15402,74.438378,Charity,3,True,FNMT,True
3,25.540706,73.039932,Trust,2,False,ZTXS,True
1,11.950767,83.659615,NGO,2,True,LTCC,False
4,12.900656,79.389952,Charity,5,True,POYF,True
2,16.832315,83.533887,Charity,5,True,MABS,False
4,23.260038,77.256902,Charity,4,True,IUUP,True
5,12.864592,79.614771,Charity,5,True,KXJT,True
1,15.243436,71.184703,Charity,1,True,YHZE,False
3,10.13939,83.864186,Charity,4,True,DNRD,False
4,16.311892,72.303804,Trust,3,False,CNVP,False
5,28.586643,70.781018,Trust,1,True,UGTY,True
5,14.715696,73.465202,Charity,2,True,SCQQ,False
5,30.000681,78.302832,Trust,3,True,BNYB,True
2,17.47444,83.255371,Charity,1,True,BPIQ,False
3,29.926494,76.605708,Charity,2,True,YTXT,True
3,12.223077,88.644183,Charity,5,True,RJUT,False
5,21.564329,76.826847,NGO,4,True,RANV,True
2,11.808091,80.710604,Charity,5,True,XFOT,False
3,16.809748,71.352445,NGO,5,True,KPJZ,False
3,21.863993,81.917332,Charity,3,True,NSLJ,True
2,30.763533,90.14327,Charity,3,True,MSQU,True
5,19.439429,88.323597,Trust,4,True,AUBM,False
2,10.62891,70.785322,Trust,3,True,KJGH,False
3,25.73664,78.592328,Charity,5,False,RWSN,True
1,16.117909,71.323703,Charity,5,True,DJME,False
1,19.835469,82.519959,Trust,1,True,CLVY,True
2,16.309699,77.007244,NGO,1,True,XTKK,True
1,10.901514,79.270069,Charity,3,False,ZYCP,True
4,26.942118,73.896149,Charity,4,True,XGFL,True
2,15.1084,75.672427,Charity,2,True,AXTG,True
2,10.41855,93.313959,Trust,4,True,RLKF,False
1,30.21545,82.357963,NGO,4,True,MZLI,True
4,32.314675,86.23578,Trust,2,True,UNLU,True
3,19.88007,80.831675,NGO,4,True,MMOM,True
2,24.578405,84.694569,Charity,3,False,FHKH,True
5,12.131184,88.429624,Trust,4,True,SRDE,False
3,31.010999,72.996444,Charity,2,False,TQNU,True
1,22.97686,91.453266,Charity,3,True,KEXM,True
2,24.357905,88.174,Charity,5,True,CPVD,True
1,31.847564,78.782855,NGO,2,True,RREH,True
1,11.249301,70.106105,Trust,3,True,YKWF,False
3,13.367472,93.698121,NGO,1,True,CHSQ,False
2,24.531466,87.952448,Charity,4,True,POMD,True
4,23.479214,90.453084,Charity,2,False,OIWX,True
2,11.362782,82.265017,Charity,3,True,ZFKE,False
4,18.236601,73.599337,Trust,5,True,HXGN,True
2,24.701225,73.371949,NGO,4,True,UZNE,True
3,17.071708,76.71343,NGO,1,True,GXQK,True
4,14.898502,88.267837,NGO,3,True,IRLE,False
2,27.249373,87.620647,Trust,3,False,NYRH,True
5,29.165592,74.209526,NGO,3,True,TSAX,True
4,27.216716,77.331567,Charity,3,True,SDNK,True
2,15.830492,88.766503,Charity,3,True,CFTH,False
1,18.424632,78.816513,NGO,5,True,GWXW,True
5,33.335945,73.810087,NGO,1,False,GRND,True
5,27.298543,76.470002,NGO,1,True,CIDD,True
2,16.836092,74.346379,Trust,2,True,DQJC,True
5,17.60014,83.900833,NGO,2,True,KREU,False
5,13.280925,85.517851,NGO,5,True,HXVQ,False
4,30.098016,78.481281,Trust,3,False,RRIU,True
4,33.275626,92.192079,Charity,3,False,NZUM,True
2,12.441052,87.349268,Trust,1,True,BHBK,False
1,26.276955,92.885977,NGO,3,True,NZJT,True
4,12.559078,75.355578,Trust,1,True,HFQB,True
3,18.177115,78.407752,Charity,2,True,AYEC,True
3,15.755304,87.340141,Trust,2,True,QDDO,False
3,15.034925,80.993854,Charity,3,True,RMZU,False
2,28.180637,78.042422,Charity,1,True,ZRSV,True
3,29.564423,75.16296,NGO,3,True,XRKX,True
4,28.633143,83.367724,Charity,3,True,TSHA,True
3,29.133859,85.776076,Trust,5,True,KZFW,True
3,27.996676,77.698188,Trust,2,True,HWEK,True
3,31.993668,87.592275,NGO,2,True,YGCZ,True
2,29.428899,80.008955,NGO,5,True,QTRG,True
5,32.723595,78.889096,NGO,5,True,GIHW,True
2,29.836228,74.661632,Trust,2,False,HPLN,True
2,12.048161,75.981109,Charity,1,True,HLVU,True
2,12.73864,85.098118,NGO,1,True,PACI,False
1,23.492024,77.065417,Trust,4,True,KDII,True
5,30.837358,93.315447,NGO,2,False,HSON,True
4,24.658865,80.241269,NGO,5,True,ZDBD,True
4,24.276486,73.451577,NGO,3,True,LXNY,True
4,16.485192,77.102796,Charity,5,True,OPDL,True
4,19.291693,92.494961,NGO,5,True,YTKJ,False
3,33.475965,89.29035,Charity,1,False,DUFS,True
4,10.571663,91.23124,Trust,5,True,JFVV,False
4,27.772724,87.833963,Trust,4,True,KILH,True
5,25.292237,70.753063,Trust,4,True,WPUF,True
2,25.22558,78.852876,NGO,1,False,QITL,True
2,12.922379,70.186859,Trust,4,False,XSNT,False
1,27.704133,70.760135,NGO,2,True,AQFA,True
5,11.759408,87.230948,NGO,1,True,EDNT,False
1,10.047017,76.705028,Trust,1,True,QKRR,True
4,29.31467,82.824546,NGO,5,True,WYHX,True
1,19.877546,81.556384,Charity,1,True,MTWL,True
2,14.384163,83.426265,NGO,4,True,LHLN,False
2,16.736202,78.989081,Trust,2,True,MFZG,True
1,14.146337,84.082553,Trust,5,False,GGVB,False
1,24.504349,74.18766,Trust,1,True,NSYM,True
4,14.215265,72.788611,Trust,3,True,KWMG,False
2,24.648415,88.861484,NGO,1,True,GTDF,True
2,33.341744,71.848489,Charity,3,True,BLCU,True
4,27.362566,71.68892,Trust,1,True,MPVQ,True
1,11.065047,92.602659,Trust,5,True,XIZL,False
3,28.077834,83.49229,Charity,2,True,ECRV,True
5,32.015874,76.49675,Trust,4,True,DOUR,True
4,31.487994,82.596254,NGO,2,False,ZPAE,True
5,28.448021,79.997563,NGO,2,False,NUMK,True
5,31.249838,89.885882,NGO,5,True,TESG,True
4,32.703393,86.817372,Trust,3,True,DHBL,True
5,24.79205,91.281043,Charity,5,True,FROG,True
4,13.25314,91.675665,Trust,1,True,XBFU,False
5,19.245993,70.458632,NGO,1,False,RHSP,False
4,26.974433,80.33398,Trust,3,False,NQYS,True
4,29.39634,93.408962,Trust,4,True,ODZZ,True
4,28.673191,76.342591,Charity,3,False,HZHO,True
5,30.335812,84.70071,Charity,3,True,IZNX,True
4,17.776912,83.44619,Trust,3,False,INFD,False
2,32.360718,93.969506,Trust,4,True,JDYP,True
4,27.076232,87.110804,Charity,2,True,MMNK,True
5,28.279189,80.302396,NGO,4,True,IREV,True
4,19.609683,72.139283,Trust,4,True,WMUY,False
3,25.210977,87.414643,Trust,4,True,ZPRK,True
1,28.271858,89.428867,Charity,3,True,BBBZ,True
2,17.591699,87.821093,Trust,4,True,KJNM,False
5,31.84764,93.394033,Charity,1,True,PGZU,True
4,10.282557,85.450804,Trust,4,True,AOYB,False
3,10.360081,73.675059,Charity,3,True,HVHH,False
2,33.626164,81.433396,NGO,2,False,GEVF,True
4,12.470224,78.183362,NGO,3,True,TNJK,True
4,27.895771,91.231872,NGO,5,True,LZKH,True
5,22.525137,78.467085,NGO,5,True,EWFX,True
5,33.515317,80.289713,Trust,3,True,VBAO,True
4,27.194283,77.24182,Trust,2,True,WTRS,True
5,24.983829,73.447915,Charity,5,True,YYDK,True
1,29.525104,75.489877,Trust,3,True,EYPQ,True
2,26.678867,82.712609,NGO,4,False,UIQB,True
4,30.981392,76.417144,Trust,5,True,ZLMF,True
1,29.819425,77.494819,Charity,5,True,VEII,True
3,17.341076,79.622979,Trust,2,True,QWDI,True
3,18.292259,76.874479,Trust,4,True,YBRS,True
2,13.737,71.544089,NGO,4,True,QMCO,False
4,31.011596,90.306061,Charity,2,True,LAVV,True
5,12.038739,70.60928,Charity,2,False,HTBU,False
2,18.905822,79.168367,NGO,1,False,EDVI,True
2,11.470068,80.247859,Charity,5,True,YQBJ,True
2,14.948983,70.539355,NGO,4,True,UCLB,False
3,33.786435,77.166832,NGO,4,False,XYZI,True
2,20.818516,89.221085,Charity,3,True,QAPK,False
1,28.648916,71.224892,NGO,3,True,QHDZ,True
2,12.952446,74.689617,NGO,4,True,PQKU,False
3,20.693692,74.060242,Charity,2,True,FXTS,True
5,18.831017,76.506649,Trust,1,False,NUFF,True
2,24.050547,87.625524,Trust,3,False,GJUC,True
2,29.50913,90.997849,Charity,1,True,ESPI,True
2,19.85695,78.059201,Trust,3,True,RGLX,True
2,19.616354,73.73679,Trust,3,True,DCJM,True
4,23.559625,88.231256,Trust,4,True,BWEA,True
4,25.106349,73.677617,Trust,4,True,SQUE,True
5,30.484612,74.142377,Charity,3,True,UXTM,True
1,11.867522,85.666394,Charity,1,True,AJJO,False
1,16.241222,76.113829,Charity,3,True,ZYQK,True
3,15.567779,78.35989,Charity,2,True,SXOP,True
3,20.832747,78.86101,NGO,5,True,SSSD,True
5,25.072949,87.099351,Charity,4,True,NTWV,True
4,30.023602,70.987824,NGO,4,True,THFZ,True
1,23.942735,75.237389,Trust,1,True,PRDF,True
1,18.56048,76.066264,Trust,4,True,BMAX,True
2,25.243338,80.681299,Charity,1,True,YGIP,True
5,30.496582,85.01694,NGO,2,True,WEBO,True
3,27.519236,88.410157,Charity,5,True,ZNKH,True
5,16.969625,74.607828,Trust,2,True,RMEE,True
3,13.176736,84.092682,Trust,5,True,VDHE,False
5,11.906791,81.911663,Trust,4,True,YVFI,False
3,29.917018,73.126215,Trust,1,True,MCYM,True
4,12.328846,76.889974,Trust,5,True,VIDG,True
2,20.041143,71.384138,Charity,3,False,JDCT,False
4,32.873671,80.557964,NGO,1,True,DCKI,True
3,33.366797,86.210305,Charity,2,True,YSDA,True
2,15.531806,73.169219,Charity,1,False,WFLD,False
2,20.384305,89.052774,Charity,1,True,QTPZ,False
2,26.917754,70.273581,NGO,1,True,WEOP,True
5,13.224523,88.028252,Charity,4,True,JDND,False
1,11.561559,78.222155,Trust,1,True,LXCM,True
1,26.756109,77.861288,NGO,2,False,XWQF,True
2,23.174284,86.298839,NGO,5,True,HNEI,True
4,15.236702,84.217614,NGO,5,True,FQTC,False
3,16.041739,83.657092,NGO,4,True,JNQO,False
4,10.472862,79.498421,Trust,4,True,VKEK,True
2,24.488417,86.374877,NGO,2,True,WNSP,True
1,11.046452,91.804269,Trust,1,True,YXOK,False
2,13.762437,73.899748,Charity,5,False,SKHP,False
1,17.397285,90.853705,NGO,4,True,KQMX,False
2,15.608268,91.6853,Charity,4,True,YCQC,False
2,31.448037,81.837812,NGO,5,True,CWGI,True
3,30.355623,73.460534,Charity,5,True,XBHA,True
2,32.025676,77.01321,Charity,5,True,HXVE,True
5,31.738184,83.74673,Charity,2,True,IPKG,True
2,12.165452,86.536111,Trust,1,False,EZCZ,False
5,17.256803,75.031462,Charity,3,False,VLXP,True
5,20.616687,71.723563,Charity,5,True,YERR,False
2,27.927022,78.609937,Trust,3,True,NMSP,True
2,19.690808,76.205273,NGO,4,True,LSLO,True
4,30.390238,73.741845,Trust,5,True,YZZO,True
2,27.762634,86.73806,Trust,2,True,HZIT,True
2,14.248211,89.88728,Charity,4,True,OOVL,False
5,17.158996,83.954205,Trust,5,True,YXQB,False
5,13.09499,78.022164,Charity,5,False,NQYM,True
1,29.752287,90.719835,Charity,2,True,TAJU,True
1,30.521462,82.543716,Trust,5,True,XXWH,True
1,30.540812,72.803559,NGO,3,True,TNAZ,True
3,20.919587,77.869177,NGO,1,True,VFII,True
4,31.829453,79.47949,Trust,2,True,BJJP,True
4,30.841595,91.370629,Trust,4,True,CAVH,True
4,27.349972,91.315904,Trust,5,False,WQIL,True
1,28.934203,79.751006,Charity,3,True,GUHO,True
5,16.71364,77.584605,Charity,3,True,TLRD,True
3,28.359603,91.488357,Trust,5,False,IMSO,True
3,22.723457,81.191655,NGO,3,True,HWXF,True
4,29.432282,82.623975,Trust,3,True,EONH,True
2,14.387896,70.193444,Trust,2,True,ZUXA,False
4,24.114417,85.625283,Trust,1,True,HALF,True
5,22.66575,89.51973,Trust,4,True,IHJZ,True
5,22.159135,70.696945,NGO,4,True,FSYJ,True
1,26.95815,93.584864,Trust,5,False,WFDT,True
1,33.605769,85.742145,Trust,1,True,LFSS,True
3,32.957766,92.811921,NGO,5,True,SFAB,True
2,26.0252,71.874153,NGO,1,True,GMKW,True
2,17.52708,77.120351,Trust,3,True,LNBF,True
4,31.743473,77.544549,Charity,3,False,ZCQP,True
2,20.220144,93.028303,Charity,1,True,DDAA,True
2,18.00686,71.607866,NGO,3,False,SGZV,False
4,31.302635,73.195292,Charity,3,True,VJGU,True
4,17.690355,90.052472,Charity,4,True,PBHF,False
3,31.667866,74.962888,Charity,3,True,VAEN,True
3,33.63068,86.519041,Trust,3,False,JDLD,True
3,28.399635,87.004016,NGO,3,True,CPRN,True
4,16.618869,79.413317,Trust,3,True,TMVP,True
5,21.401556,93.217767,Charity,1,True,PDEY,True
3,31.703038,76.771714,Charity,2,True,QEZZ,True
1,27.989147,74.993768,Trust,1,True,TCMF,True
5,19.928847,89.9044,Charity,1,True,EGCD,False
5,18.723479,77.535314,NGO,1,True,FMEO,True
3,27.105435,90.661973,NGO,1,True,ZARF,True
4,10.419009,90.855405,Trust,5,True,TDEK,False
2,21.472727,79.036471,NGO,1,True,KXIE,True
4,10.843737,79.945012,Charity,1,True,BKEE,False
3,18.753093,90.928169,Charity,3,False,JZXA,False
4,32.746462,86.637751,NGO,4,True,PQAA,True
3,16.643151,71.26113,NGO,5,True,ARDM,False
1,27.75014,77.784344,Trust,1,True,CIPE,True
1,18.517135,79.698147,Trust,3,True,WWCW,True
3,14.249042,80.158441,Trust,4,True,HSRA,False
1,16.938278,80.165298,Trust,2,True,TYPG,True
2,31.997974,89.691751,Trust,2,False,MOJD,True
5,20.450881,86.829795,Charity,3,False,EVMT,False
4,11.486242,75.221695,Charity,3,True,QXBE,False
4,18.485765,85.414298,Charity,3,True,PHHD,False
3,26.235022,82.794052,Trust,4,True,DHIS,True
3,25.013314,93.736846,Trust,5,False,AWPX,True
1,16.957536,84.695181,Trust,2,True,ENLC,False
3,11.313514,86.777796,Trust,3,True,IYDD,False
3,23.933364,80.524651,NGO,3,True,EBAH,True
5,12.397971,86.846707,Charity,3,False,ZIWM,False
3,25.622456,71.749661,Trust,4,True,HSYB,True
5,32.580889,79.604434,Trust,4,True,WHOF,True
1,26.033687,73.89168,Trust,2,False,DIGA,True
5,29.594024,88.47538,Charity,2,True,BDCO,True
5,32.63446,70.29426,NGO,5,True,CKRX,True
1,30.628694,86.583748,NGO,1,True,NIIC,True
5,17.111211,80.398855,Trust,4,True,EKQW,True
1,30.017743,89.159077,NGO,3,True,BPIA,True
1,12.826802,90.31553,NGO,3,True,WQWX,False
1,12.199095,79.980274,NGO,5,False,UXKZ,True
1,31.227442,70.262125,NGO,4,True,HZTM,True
1,11.811146,81.346722,Charity,1,True,QJGG,False
1,16.750651,79.849708,Trust,2,False,JLQO,True
2,14.210475,90.268266,Charity,1,False,WYLH,False
4,31.54933,93.530011,Trust,3,False,JLEC,True
4,18.784068,87.045131,Charity,5,True,TINQ,False
1,29.232202,70.361832,Trust,2,True,QOUA,True
1,11.192134,85.661583,NGO,3,False,NJOS,False
1,15.573317,85.378784,NGO,3,True,GUCL,False
4,14.2184,83.668546,Charity,5,True,UGYZ,False
3,20.834632,77.636093,Trust,1,True,OPPT,True
2,17.73782,75.489186,Trust,5,True,ZWZR,True
2,12.023362,86.714353,Trust,1,False,DACV,False
5,21.257652,90.77051,Charity,2,True,FCPG,False
4,11.011751,87.206538,Trust,2,False,MIWZ,False
1,24.356675,86.254738,Trust,2,True,WZVP,True
5,15.005849,81.767779,NGO,3,False,MQGO,False
1,22.767262,80.57294,Trust,1,True,JKQJ,True
3,23.321242,80.114165,NGO,4,True,VQNW,True
5,33.981172,87.126631,Charity,3,True,KRYY,True
2,14.981431,87.788923,Charity,1,False,AODK,False
4,27.578553,70.559348,NGO,4,True,CGQN,True
2,22.961389,79.468089,Trust,1,False,XKIW,True
2,13.996499,72.909228,Trust,5,False,PNLB,False
5,13.903209,82.996697,Trust,2,True,QNDY,False
4,21.219037,74.607318,NGO,3,True,EOMN,True
1,31.020149,73.776471,Trust,3,True,DRBB,True
5,26.085017,71.137633,Charity,3,True,NLQX,True
3,18.167284,76.019156,NGO,1,True,AZXI,True
1,14.933248,80.360788,Charity,4,False,SUAJ,False
5,27.984919,90.345994,Trust,5,True,HPXV,True
5,16.50738,70.189984,Trust,5,False,FMMX,False
4,33.529791,73.100601,Trust,4,False,FCOE,True
5,32.532901,77.440679,Charity,3,False,ZHFH,True
4,30.816713,82.39746,Charity,3,False,AGOZ,True
5,30.904322,91.619712,NGO,2,True,LYJA,True
2,11.759151,73.78256,NGO,1,False,XMEM,False
5,27.398232,85.691885,NGO,3,True,PHMO,True
5,21.004197,91.269463,Trust,1,True,KJGH,False
5,17.531502,71.137375,Trust,4,True,VXDH,False
2,30.003617,93.329664,NGO,1,False,UCYD,True
1,25.848645,82.579022,Charity,3,True,YHCC,True
2,33.410841,82.491854,NGO,5,False,TLLX,True
5,12.535782,70.448012,NGO,3,True,DVTY,False
4,15.955226,70.586355,Charity,5,True,EQTK,False
3,23.651009,76.633339,Trust,3,True,XSEP,True
1,10.03496,75.740486,Charity,4,True,AGPP,False
4,12.639492,83.890742,NGO,5,True,WDST,False
4,18.355863,79.08031,Charity,2,True,NHHS,True
2,13.05535,75.480508,Trust,1,True,STUS,True
1,15.414548,76.282339,Charity,5,True,OHRG,True
4,19.057235,72.354025,NGO,1,True,VPXU,False
3,26.053444,85.63512,NGO,4,True,BAOX,True
1,26.513844,79.291256,Charity,5,True,HQEJ,True
2,13.770558,79.229127,Trust,3,True,FEWG,True
5,14.995124,90.696238,Trust,2,True,LSVL,False
2,27.345112,92.585943,Charity,2,True,FKAI,True
3,10.574703,75.762846,NGO,5,True,ATSE,False
3,23.499667,78.020944,Charity,4,False,VEKL,True
1,14.040478,79.065095,Trust,3,True,BVZT,True
3,16.553986,77.273879,Charity,2,True,AKFJ,True
3,14.596017,77.611533,Trust,1,True,VENQ,True
5,10.017949,82.433352,Charity,3,True,AJVD,False
4,19.1517,74.570303,NGO,2,True,ASKP,True
5,16.907485,87.415375,Trust,4,True,XIWL,False
4,19.552888,89.780755,NGO,3,True,GAUN,False
3,28.62921,87.853691,NGO,4,True,NWEL,True
1,30.755859,89.231384,NGO,4,False,JUZZ,True
1,21.931065,90.472129,NGO,5,True,QBGR,True
4,15.801957,71.839029,Trust,4,True,ULOG,False
5,18.906443,78.220638,Charity,5,True,KBUS,False
2,17.486206,76.258309,NGO,4,True,RATB,True
4,28.11256,76.612986,Trust,5,True,VWVN,True
5,10.868474,90.192395,Charity,1,True,TMDL,False
3,28.903759,91.760149,Charity,3,True,SUXF,True
1,21.247853,88.606766,NGO,5,False,DKKG,False
5,23.12319,89.51406,Charity,3,True,SJVH,True
2,32.151435,90.766509,Charity,5,True,PFJU,True
3,12.910271,81.371134,Trust,2,False,BBFJ,False
2,13.041672,84.154348,Charity,4,True,ODMG,False
4,16.309418,89.164887,NGO,1,True,PKYG,False
2,29.722064,80.470856,Trust,1,True,SNWG,True
2,17.203122,70.556702,NGO,3,True,NHPO,False
5,28.765598,76.540993,Trust,5,True,WJWY,True
4,13.433282,92.144923,NGO,1,True,QRET,False
4,29.105709,82.038483,Trust,3,False,ENYE,True
4,29.549178,87.235429,Charity,2,True,OKLX,True
2,12.925401,79.164012,Trust,3,False,HWAG,True
3,27.979651,91.190468,Charity,1,True,LKYB,True
4,23.744629,85.930603,NGO,5,True,HBKS,True
3,29.206188,86.012878,NGO,3,True,FVVV,True
3,18.064779,80.593411,Charity,2,True,GNXJ,True
3,11.024607,80.776562,Trust,1,True,BZIJ,False
3,24.344105,76.271195,Charity,1,True,BQRT,True
2,23.874234,73.027217,Trust,3,True,HJWE,True
2,24.234257,91.180488,Charity,3,True,QAMI,True
3,30.977527,83.264407,NGO,1,True,MADH,True
3,27.416189,93.380266,Trust,2,True,ZPTX,True
1,19.830237,83.632974,Trust,2,True,OUTR,True
4,29.516409,77.632526,Trust,1,False,OYCW,True
4,25.882086,83.896787,Charity,2,True,PROY,True
4,30.246503,91.859762,Trust,5,False,OYMM,True
4,32.421015,93.594377,Charity,4,True,AKVI,True
5,12.128344,90.728664,Charity,4,True,YKLV,False
2,32.864609,82.475475,Charity,4,False,AFZJ,True
2,32.028983,71.419418,NGO,4,True,XGMQ,True
2,10.770635,92.02922,Charity,3,True,DEKE,False
2,27.645741,76.8905,Trust,4,True,ATFR,True
2,12.025963,87.974161,NGO,2,True,EPET,False
3,33.103631,70.006057,Charity,3,True,MJZI,True
4,24.842851,72.296125,Charity,4,True,QXUM,True
2,32.502709,74.168951,NGO,2,False,RAIU,True
5,33.184314,85.843288,NGO,4,True,PPHI,True
1,25.812963,80.973192,Charity,3,False,MBXO,True
3,27.560817,77.594307,NGO,3,True,IUGP,True
1,17.311377,86.136821,Trust,2,True,HWHR,False
3,17.912165,93.553562,NGO,4,True,ZENX,False
3,21.030318,92.826609,NGO,1,True,IVKL,True
1,20.115904,84.927046,Trust,1,True,OFXZ,True
3,21.171537,87.31907,Trust,3,True,BIDT,False
2,15.915633,76.159433,Trust,3,True,FELH,True
3,26.901078,92.044471,NGO,2,True,DXNY,True
5,33.580231,83.336213,Trust,5,True,ANVF,True
4,23.921039,74.050598,Trust,4,True,RLEQ,True
3,19.711011,89.589724,NGO,5,True,ZTTZ,False
3,12.118769,73.600253,Trust,5,False,STQF,False
1,11.52954,70.517174,Trust,2,True,XQMD,False
1,11.004288,79.610613,Trust,5,True,KKET,True
5,30.67478,82.963265,Trust,5,True,KGBO,True
5,10.721178,88.532271,Charity,5,True,THXN,False
5,16.405548,91.514293,Trust,2,True,HZCK,False
5,31.842586,73.045815,Trust,3,True,IZMJ,True
4,16.221811,93.640541,NGO,5,True,HDQU,False
1,13.540099,80.547578,Trust,3,True,FDFL,False
2,32.538969,73.342201,Charity,3,False,JFMR,True
4,20.03222,72.673049,Trust,4,True,SIHQ,False
4,26.715199,78.368176,Trust,3,True,ZOEK,True
2,15.052208,88.204546,Charity,5,True,REBB,False
2,12.348838,87.133198,Charity,5,True,FUIX,False
2,15.603999,90.507804,Trust,4,True,MUUP,False
2,12.657792,90.438856,Charity,5,True,JKJP,False
5,18.145587,71.621573,Trust,2,True,ORTM,False
1,16.811756,85.599688,NGO,5,True,TAGF,False
2,16.894496,87.987583,Charity,4,True,JWAP,False
5,11.598778,88.739964,NGO,1,True,NTQV,False
1,11.002573,88.76213,NGO,1,True,RSJC,False
4,11.14051,78.115756,Trust,5,True,KHKB,True
4,29.496351,89.345743,Trust,2,False,NAON,True
1,22.582658,75.337307,NGO,1,True,LDHM,True
2,16.5592,83.981501,Trust,3,True,ZXPN,False
2,23.512449,88.487516,NGO,1,True,PGNY,True
3,30.550656,80.578287,NGO,4,False,EWYL,True
5,19.251611,81.039223,NGO,4,True,KMWN,True
3,14.590419,89.284748,Trust,2,True,AWFO,False
1,32.402896,78.602162,NGO,1,True,QTAS,True
2,16.568477,87.685384,Trust,3,True,DEYU,False
5,11.04746,92.834042,NGO,2,True,UIVK,False
5,16.161927,92.646389,Trust,3,True,JHUL,False
4,19.334186,85.642433,Trust,1,True,QUHH,False
5,23.932351,93.252008,NGO,5,True,HZNO,True
5,19.543412,73.593412,Charity,1,True,FFID,True
2,29.22607,88.591235,NGO,1,True,RSTC,True
2,19.414019,78.782206,Trust,5,True,BZNX,True
3,28.583694,77.641476,Trust,4,True,WUDZ,True
